Input_File,iRC1080-Chapman2.xml
PTOR,0.0
APOFETNs,0.0
BILIRED,0.0
CHLADMT,0.0
CHLAE,0.0
CHLASE,0.0
CHLASG,0.0
CHLASP,0.0010705888001750826
CHLBSG,0.0
CHLBSP,0.0019575758857420726
CHLDADMT,0.0
CHLDAO,0.0019575758857420726
CPP1O,0.0
CPP3O,0.0
CPPPGO,0.003028164685917155
DVCHLDR,0.003028164685917155
DVPCHLD450OR,0.003028164685917155
DVPCHLD646OR,0.0
DVPCHLDR,0.0
FCLT,0.0
FE2TFENR,0.0
FERO,0.0
G1SAT,0.02422531748733724
GGCHLDAR,0.0
GGCHLDBR,0.0
GLUTRR,0.02422531748733724
GLUTRS,0.02422531748733724
HEMEASm,0.0
HEMELh,0.0
HEMELm,0.0
HEMEOSm,0.0
HOXG,0.0
MPMECY1,0.003028164685917155
MPMECY2,0.003028164685917155
MPMECY3,0.003028164685917155
MPML,0.003028164685917155
MPMT,0.003028164685917155
PC2D,0.0
PCHLD450OR,0.0
PCHLD646OR,0.0
PCHLDR,0.0
PHPHBDDMC,0.0
PPBNGD,0.003028164685917155
PPBNGS,0.01211265874366862
PPPGO,0.003028164685917155
SHCHF,0.0
TFENFEOR,0.0
UPP1R,0.0
UPP1S,0.0
UPP3MT,0.0
UPP3O,0.0
UPP3S,0.003028164685917155
UPPDC1,0.003028164685917155
UPPDC2,0.0
ACCAHh,0.0
ACCAHm,0.0
APAT,-0.0041014460944996944
APPTh,0.0
APPTm,0.0
HICH,0.0
HPCOR,-0.0241376528665384
HPHL,-0.0241376528665384
HPHLm,0.0
MCDC,0.0
OCDOR,-0.0241376528665384
PACPT,-0.0041014460944996944
PCFPTh,0.028239098961039273
PCFPTm,0.0
PCNO,0.0241376528665384
PCNOn,0.0
PCPPTh,0.0
PCPPTm,0.0
PPACOAL,0.0
PPACOALh,0.0
PPACOALm,0.0
AAL_LPAREN_fum_RPAREN_,0.01003693133098044
AASP,0.0
AASPh,0.0
AASPm,0.0
ADATT,0.0
ADEC,0.0
ADECn,0.0
ADEDA,0.0
ADNDA,0.0
ADNK,0.0
ADNKm,0.01038213604363871
ADPA,0.2632921369985263
ADRH,0.0
ADSS,0.01003693133098044
ADSSh,0.0
AGPOP,0.0
AGPOPm,0.0
AGPT,0.01475358629250737
AIAL,0.023052478582045413
AMP5N,0.0017380390414433733
AMPD,0.0
APATT,2.914335439641036e-16
APN,0.0
APNn,0.0
APPRT,0.0018719774387593942
ARDP,0.0
ATAH,0.0
ATAH_LPAREN_co2_RPAREN_,0.0
ATAM,0.0
ATAMh,0.066951371002646
ATAMm,0.0062806899491390155
ATDAM,0.0
ATDAMh,0.0
ATDAMm,0.0
ATDGD,0.0
ATDGDm,0.0
ATDGM,0.0
ATGD,0.0
ATGDm,0.0
ATID,0.0
ATIDm,0.0
ATNAH,0.0
ATPPH,0.0
ATPPHm,1.3987172447134166
ATS,0.0
BPNT,0.0
BTP,0.0
BTPS,2.914335439641036e-16
DAMPH,0.0
DAOTO,0.0002975400480454539
DAPOP,0.0
DGOTO,0.0
DGTD,0.0
DGTTO,0.0005289600854141409
DMPH,0.0
FPAIF,0.02479051762348997
FPGFT,0.023052478582045413
GBDP,-0.3858633024085627
GCPN,0.0
GCPNn,0.0
GDPA,0.0
GDTP,-0.3858633024085627
GMP5N,0.0
GMPS,0.01475358629250737
GMPS_LPAREN_glu_RPAREN_,0.0
GMPS_LPAREN_glu_RPAREN_m,0.0
GMPSm,0.0
GPAR,0.0
GTPA,0.30166906692537054
GTPDPK,-0.3858633024085627
GTPOP,0.0
GTPOPm,0.0
GUAC,0.0
GUACn,0.0
GUAD,0.0
HIUH,0.0
HPRT,0.0
I5NT,0.0
ICH,0.02479051762348997
IDPA,0.0
IMPD,0.01475358629250737
IMPDm,0.0
ISRH,0.0
ITPA,0.0
ITPP,0.0
NDPK,0.0
NDPKm,0.0002975400480454539
NTDP,0.0
NTPD,0.0
PAPSTYRST,0.0
PPRGL,0.023052478582045413
PPRGLh,0.0
PRAIC,0.023052478582045413
PRAICh,0.0
PRAIS,0.023052478582045413
PRAISh,0.0
PRDPAR,0.023052478582045413
PRFGCL,0.023052478582045413
PRFGCLh,0.0
PRFGS,0.023052478582045413
PRFGSh,0.0
R5PDP,0.04971497364429211
RNTR,0.0
RSPN,0.0
SUAT,0.005374883484422649
UGAH,0.0
URO,0.0
X5NT,0.0
XANDH,0.0
XNDH,0.0
XPPRT,0.0
XTSNRH,0.0
ASPCT,0.0
ASPCTm,0.023052478582042745
ATCD,0.013933962312602292
ATCDm,0.0
ATCM,0.014462922398016432
ATCY,0.0
ATDCD,0.0
ATDCDm,0.0005289600854141409
ATDCM,0.0
ATDTD,0.0
ATDTDm,0.0002975400480454539
ATDTM,0.0002975400480454539
ATDUD,0.0
ATDUDm,0.0
ATUD,0.0
ATUDm,0.23375383825828405
AUPT,0.0
CDDA,0.0
CDPPH,0.0
CMP,0.0
CSDA,0.0
CTPH,0.0
CYRH,0.0
DATCY,0.0
DATUP,0.0
DCAH,0.0
DCDT,0.0005289600854141409
DCMAH,0.0
DCMP,0.0
DCTCP,0.0
DCTT,0.0
DCTUP,0.0
DGTCY,0.0
DGTUP,0.0
DHR,0.023052478582042745
DHRO,0.023052478582042745
DHROm,0.0
DTMPK,0.0
DTNH,0.0
DTPH,0.0
DTTGY,0.0
DTTUP,0.0
DUDT,0.0
DURIK1,0.0
DUTCP,0.0
DUTNH,0.0002975400480454539
DUTT,0.0002975400480454539
DUTUP,0.0
GTCY,0.0
GTUP,0.0
HCGAL,0.0
HCGALm,0.035837092684976306
ITCY,0.0
ITUP,0.0
NTD1,0.0
ORPDC,0.023052478582042745
ORPRT,-0.023052478582042745
TDSR,0.0016530002669191896
TDSRh,0.0
TMDK1,0.0
TPH,0.0
UDPGP,0.0
UMPK,0.02965289167756545
UMPP,0.0
UPH,0.0
UPRT,0.0
UTAL,0.014753586292507375
UTCY,0.0
UTGAL,0.0
UTPH,0.0
UTPPH,0.0
UTUP,0.0
ACACT,0.05344442016611099
ACALD,1.2212453270876722e-15
ACALDh,0.26320793296123174
ACCOAhi,0.010495095118089829
ACDHi,0.0
ACDHmi,1.2212453270876722e-15
ACKrh,-0.008507791558955091
ACKrm,1.0547118733938987e-15
ALCDH_LPAREN_nadp_RPAREN_hi,0.0
ALCDH_LPAREN_nadp_RPAREN_i,0.0
ALCDHi,0.0
ALCDHmi,0.0
ALDDH,0.0
ALDDHm,0.0
APhi,0.0
ASPAT,0.0599954974829694
D_DASH_LACDHm,2.767893140847758
GLYOXm,0.0
IPPSh,0.0
LALDD1,0.0
LALDD2,0.0
LDHm,-2.767893140847758
LGTHL,0.0
LLDH_LPAREN_ferr_RPAREN_m,0.0
LLDH_LPAREN_ferr_RPAREN_x,0.0
LLDHh,0.0
LLDHm,0.0
PFLACTm,0.017731919805736688
PFLh,0.0
PTArh,0.008507791558955091
PTArm,-1.0547118733938987e-15
PYRDC,0.0
PYRShi,0.23654369503470274
HYDAh,0.0
HYDA,0.0
HYDAm,0.0
BATHORHODOPSINI,0.0
CAROMO,7.083519639317388e-08
CRETINOLOR1,1.4167039278634776e-07
CRETINOLOR2,0.0
CRETINOLPMTACT,0.0
LUMIRHODOPSINI,0.0
METARHODOPSINH,0.0
RETACIH,0.0
RETINOLACACT,0.0
RETINOLSAT,0.0
RETPALMIH,1.4167039278634776e-07
RHODOPSINI,0.0
RHODOPSINRT,1.4167039278634776e-07
TRETINOLOR1,1.4167039278634776e-07
TRETINOLOR2,0.0
TRETINOLPMTACT,1.4167039278634776e-07
AFAT,0.0
ARPT,0.0
ARZS,0.0
AUNOR,0.0
AUS,0.0
DBRC,0.0
DHPAH,0.0
DLDLBT,0.0
GTPDH,0.0
NNPRT,0.0
R5PFL,0.0
R5PPH,0.0
RIBFS,0.0
ACHMSSELCYSL,0.0
ACHMSSELCYSLh,0.0
ACSERL,0.0
ACSERLh,0.0
ACSERLm,0.0
PHOMSELCYSL,0.0
PHOMSELCYSLh,0.0
SEAHCYSHYD,0.0
SELCYSLY2,0.0
SELCYSTL,0.0
SELCYSTLh,0.0
SELTORc,0.0
SELTORm,0.0
SUCHMSSELCYSL,0.0
SUCHMSSELCYSLh,0.0
SECYSTL,0.0
SLCS,0.0
SLDK,0.0
3DSPHR,0.0
PSPHS,0.0
SBPP1,0.0
SBPP3,0.0
SERPT,0.0
SGOR,0.0
SGPL11,0.0
SGPL13,0.0
SLCBK1,0.0
SPHK21,0.0
AATHA,0.0
AATHB,0.0
ABFPT,0.0
ABFPTh,0.0
BFFS,0.0
SAGH,0.0
SPP,0.0
THP,0.0
UFAGT,0.0
UG6PGT,0.0
UG6PGTn,0.0
UGDC,0.07154817037111459
UGDH,0.07154817037111459
UGE,0.0
UG1PUT,0.19750053348519592
GLPThi,0.2832984836266677
STARCH300DEGR2A,0.0
STARCH300DEGR2B,0.0
STARCH300DEGRA,6.961111111111111e-05
STARCH300DEGRB,0.0
STARCH300S,0.000944328278755559
ARSO4SH,0.0
BPNT2,0.0
PAPSPHENST,0.0
SULO,0.0
SULOm,0.0
SULR_LPAREN_ferr_RPAREN_,0.003409230427448943
TSULe,0.0
ACONT,0.0
ACONTx,0.0
AKGDHe2r,0.0
AKGDHmi,0.0
CS,0.0
CSm,0.06916365385699526
CSx,0.0
ICDHm,0.0
MDH_LPAREN_nadp_RPAREN_fi,0.0
SUCL_LPAREN_gdp_RPAREN_m,0.0
PCr,-4.278366574692836
MDHf,0.0
MDHh,-0.16042316482790553
MDHm,-3.432723585735077
MDHx,0.0
ACONTm,0.06916365385699486
FUMm,0.045874024015951864
ICDH,0.06916365385699526
ICDHhr,0.0
SUCLm,0.0
SUCDH_LPAREN_q8_RPAREN_m,0.0
SUCDHm,0.0
PPCKm,0.0
PPCK,0.0
DEDOLDPS,0.0
DEDOLDPSAT,0.0
TTCGGDPS,0.0
TRP23OR,0.0
34HPPYRI,0.0
FAA,0.0
HGDO,0.0
HPPD,0.0
MAAI,0.0
MAAIn,0.0
TAT,0.0
ALPH,0.0
ALPHm,0.0
URCB,0.0
ACAS_LPAREN_2ahbut_RPAREN_,0.005180693296613595
DHAD,0.005180693296613595
DHAD_LPAREN_3mob_RPAREN_,0.0
DHAD_LPAREN_3mob_RPAREN_h,0.0
DHADh,0.0
ILETL,0.0
IMDH,0.012701054533633337
IMDHT,0.012701054533633337
IMDHT_LPAREN_3c2hmp_RPAREN_,0.012701054533633337
IPMS,0.012701054533633337
KARI,0.005180693296613595
KARI_LPAREN_23dhmb_RPAREN_,0.0
KARI_LPAREN_23dhmp_RPAREN_,0.005180693296613595
KARI_LPAREN_3hmoa_RPAREN_,0.0
LEUTL,0.0
MOPC,0.012701054533633337
TAL,0.03341979225765287
VALTL,0.0
VALTLh,0.0
ACCAT,0.0
ALDH,0.0
DHRT_LPAREN_2mbcoa_RPAREN_,0.0
DHRT_LPAREN_ibcoa_RPAREN_,0.0
DHRT_LPAREN_ivcoa_RPAREN_,0.0
ECH_LPAREN_3hibutcoa_RPAREN_,0.0
ECH_LPAREN_3hivcoa_RPAREN_,0.0
ECH_LPAREN_3hmbcoa_RPAREN_,0.0
HIBH,0.0
HMGL,0.0
HMNO,0.0
HMNOS,0.0
IVCDH,0.0
MCDH,0.0
MCDH_LPAREN_2mb2coa_RPAREN_,0.0
MCTC,0.0
MGC,0.0
MHGS,0.0
MMSDH,0.0
MOD,0.0
MOD_LPAREN_2mbdhl_RPAREN_,0.0
MOD_LPAREN_2mhop_RPAREN_,0.0
MOD_LPAREN_3mhtpp_RPAREN_,0.0
MOD_LPAREN_3mop_RPAREN_,0.0
MOD_LPAREN_4mop_RPAREN_,0.0
OIVD3m,0.0
BCTA,0.005180693296613595
BCTA_LPAREN_glu_RPAREN_,-0.012701054533633337
BCTA_LPAREN_glu_RPAREN_h,0.0
BCTA_LPAREN_val_RPAREN_,0.0
BCTA_LPAREN_val_RPAREN_h,0.012701054533633337
BCTAh,0.0
PDX5POi,0.0
PDXPP,0.0
PYAM5PO,0.0
PYAMPP,0.0
PYDAMK,0.0
PYDXDH,0.0
PYDXK,0.0
PYDXNK,0.0
PYDXNO,0.0
PYDXO,0.0
PYDXOR,0.0
PYDXPP,0.0
PYDXS,0.0
