Input_File,iRC1080-Chapman2.xml
CPPPGO,0.009998910805043178
DVCHLDR,0.009998910805043178
DVPCHLD450OR,0.009998910805043178
DVPCHLD646OR,0.0
DVPCHLDR,0.0
FCLT,0.0
FE2TFENR,0.0
FERO,0.0
G1SAT,0.07999128644034542
GGCHLDAR,0.0
GGCHLDBR,0.0
GLUTRR,0.07999128644034542
GLUTRS,0.07999128644034542
HEMEASm,0.0
HEMELh,0.0
HEMELm,0.0
HEMEOSm,0.0
HOXG,0.0
MPMECY1,0.009998910805043178
MPMECY2,0.009998910805043178
MPMECY3,0.009998910805043178
MPML,0.009998910805043178
MPMT,0.009998910805043178
PC2D,0.0
PCHLD450OR,0.0
PCHLD646OR,0.0
PCHLDR,0.0
PHPHBDDMC,0.0
PPBNGD,0.009998910805043178
PPBNGS,0.03999564322017271
PPPGO,0.009998910805043178
SHCHF,0.0
TFENFEOR,0.0
UPP1R,0.0
UPP1S,0.0
UPP3MT,0.0
UPP3O,0.0
UPP3S,0.009998910805043178
UPPDC1,0.009998910805043178
UPPDC2,0.0
ACCAHh,-0.011281318815859587
ACCAHm,0.011281318815859587
APAT,-0.01128131881585958
APPTh,0.0
APPTm,0.0
HICH,0.0
HPCOR,-0.07365400637658932
HPHL,-0.07365400637658932
HPHLm,0.0
MCDC,0.0
OCDOR,-0.07365400637658932
PACPT,-0.01128131881585958
PCFPTh,0.07365400637658931
PCFPTm,0.011281318815859587
PCNO,0.07365400637658932
PCNOn,0.0
PCPPTh,0.0
PCPPTm,0.0
PPACOAL,0.0
PPACOALh,0.0
PPACOALm,0.0
AAL_LPAREN_fum_RPAREN_,0.023281485341385563
AASP,0.0
AASPh,0.0
AASPm,0.0
ADATT,0.0
ADEC,0.0
ADECn,0.0
ADEDA,0.0
ADNDA,0.0
ADNK,0.0
ADNKm,0.025445931550522462
ADPA,0.7455290839732893
ADRH,0.0
ADSS,0.023281485341385563
ADSSh,0.0
AGPOP,0.0
AGPOPm,0.0
AGPT,0.0405807870707432
AIAL,0.06340747979805225
AMP5N,0.0
AMPD,0.0
APATT,0.0
APN,0.0
APNn,0.0
APPRT,0.005149006915159999
ARDP,0.0
ATAH,0.0
ATAH_LPAREN_co2_RPAREN_,0.0
ATAM,0.0
ATAMh,0.18494251025148248
ATAMm,0.014164612734662883
ATDAM,0.0
ATDAMh,0.0
ATDAMm,0.0
ATDGD,0.0
ATDGDm,0.0
ATDGM,0.0
ATGD,0.0
ATGDm,0.0
ATID,0.0
ATIDm,0.0
ATNAH,0.0
ATPPH,0.0
ATPPHm,0.0
ATS,0.0
BPNT,0.0
BTP,0.0
BTPS,0.0
DAMPH,0.0
DAOTO,0.0008184050369423245
DAPOP,0.0
DGOTO,0.0
DGTD,0.0
DGTTO,0.0014549422878974677
DMPH,0.0
FPAIF,0.06386227241212877
FPGFT,0.06340747979805225
GBDP,-1.0933520976399334
GCPN,0.0
GCPNn,0.0
GDPA,0.0
GDTP,-1.0933520976399334
GMP5N,0.0
GMPS,0.0405807870707432
GMPS_LPAREN_glu_RPAREN_,0.0
GMPS_LPAREN_glu_RPAREN_m,0.0
GMPSm,0.0
GPAR,0.0
GTPA,0.8523865203115826
GTPDPK,-1.0933520976399334
GTPOP,0.0
GTPOPm,0.0
GUAC,0.0
GUACn,0.0
GUAD,0.0
HIUH,0.0
HPRT,0.0
I5NT,0.0
ICH,0.06386227241212877
IDPA,0.0
IMPD,0.0405807870707432
IMPDm,0.0
ISRH,0.0
ITPA,0.0
ITPP,0.0
NDPK,0.0
NDPKm,0.0008184050369423245
NTDP,0.0
NTPD,0.0
PAPSTYRST,0.0
PPRGL,0.06340747979805225
PPRGLh,0.0
PRAIC,0.06340747979805225
PRAICh,0.0
PRAIS,0.06340747979805225
PRAISh,0.0
PRDPAR,0.06340747979805225
PRFGCL,0.06340747979805225
PRFGCLh,0.0
PRFGS,0.06340747979805225
PRFGSh,0.0
R5PDP,0.13241875912532497
RNTR,0.0
RSPN,0.0
SUAT,0.007225838813307757
UGAH,0.0
URO,0.0
X5NT,0.0
XANDH,0.0
XNDH,0.0
XPPRT,0.0
XTSNRH,0.0
ASPCT,0.0
ASPCTm,0.0634074797980362
ATCD,0.060331333285527824
ATCDm,0.0
ATCM,0.06178627557342529
ATCY,0.0
ATDCD,0.0
ATDCDm,0.0014549422878974677
ATDCM,0.0
ATDTD,0.0
ATDTDm,0.0008184050369423245
ATDTM,0.0008184050369423245
ATDUD,0.0
ATDUDm,0.0
ATUD,0.0
ATUDm,0.6505727357384485
AUPT,0.0
CDDA,0.0
CDPPH,0.0
CMP,0.0
CSDA,0.0
CTPH,0.0
CYRH,0.0
DATCY,0.0
DATUP,0.0
DCAH,0.0
DCDT,0.0014549422878974677
DCMAH,0.0
DCMP,0.0
DCTCP,0.0
DCTT,0.0
DCTUP,0.0
DGTCY,0.0
DGTUP,0.0
DHR,0.0634074797980362
DHRO,0.0634074797980362
DHROm,0.0
DTMPK,0.0
DTNH,0.0
DTPH,0.0
DTTGY,0.0
DTTUP,0.0
DUDT,0.0
DURIK1,0.0
DUTCP,0.0
DUTNH,0.0008184050369423245
DUTT,0.0008184050369423245
DUTUP,0.0
GTCY,0.0
GTUP,0.0
HCGAL,0.0
HCGALm,0.11980176394352407
ITCY,0.0
ITUP,0.0
NTD1,0.0
ORPDC,0.0634074797980362
ORPRT,-0.0634074797980362
TDSR,0.004546694649679585
TDSRh,0.0
TMDK1,0.0
TPH,0.0
UDPGP,0.0
UMPK,0.08308562478872754
UMPP,0.0
UPH,0.0
UPRT,0.0
UTAL,0.04058078707074322
UTCY,0.0
UTGAL,0.0
UTPH,0.0
UTPPH,0.0
UTUP,0.0
ACACT,0.14700267391811392
ACALD,2.013096701727384
ACALDh,0.0
ACCOAhi,0.021605826980175998
ACDHi,0.0
ACDHmi,2.013096701727537
ACKrh,0.0
ACKrm,9.97659871499374
ALCDH_LPAREN_nadp_RPAREN_hi,0.0
ALCDH_LPAREN_nadp_RPAREN_i,0.0
ALCDHi,0.0
ALCDHmi,0.0
ALDDH,0.0
ALDDHm,0.0
APhi,0.0
ASPAT,0.0569454820657215
D_DASH_LACDHm,9.711474908218241
GLYOXm,0.0
IPPSh,-2.9116465012520407e-17
LALDD1,0.0
LALDD2,0.0
LDHm,-9.711474908218241
LGTHL,0.0
LLDH_LPAREN_ferr_RPAREN_m,0.0
LLDH_LPAREN_ferr_RPAREN_x,0.0
LLDHh,0.0
LLDHm,0.0
PFLACTm,0.015579593122396129
PFLh,0.02160582698017597
PTArh,0.0
PTArm,-9.97659871499374
PYRDC,0.0
PYRShi,0.0
HYDAh,0.0
HYDA,0.0
HYDAm,0.0
BATHORHODOPSINI,0.0
CAROMO,1.9483723922809936e-07
CRETINOLOR1,3.896744784561987e-07
CRETINOLOR2,0.0
CRETINOLPMTACT,0.0
LUMIRHODOPSINI,0.0
METARHODOPSINH,0.0
RETACIH,0.0
RETINOLACACT,0.0
RETINOLSAT,0.0
RETPALMIH,3.8967447818505363e-07
RHODOPSINI,0.0
RHODOPSINRT,3.896744784561987e-07
TRETINOLOR1,3.896744784561987e-07
TRETINOLOR2,0.0
TRETINOLPMTACT,3.8967447818505363e-07
AFAT,0.0
ARPT,0.0
ARZS,0.0
AUNOR,0.0
AUS,0.0
DBRC,0.0
DHPAH,0.0
DLDLBT,0.0
GTPDH,0.0
NNPRT,0.0
R5PFL,0.0
R5PPH,0.0
RIBFS,0.0
ACHMSSELCYSL,0.0
ACHMSSELCYSLh,0.0
ACSERL,0.0
ACSERLh,0.0
ACSERLm,0.0
PHOMSELCYSL,0.0
PHOMSELCYSLh,0.0
SEAHCYSHYD,0.0
SELCYSLY2,0.0
SELCYSTL,0.0
SELCYSTLh,0.0
SELTORc,0.0
SELTORm,0.0
SUCHMSSELCYSL,0.0
SUCHMSSELCYSLh,0.0
SECYSTL,0.0
SLCS,0.0
SLDK,0.0
3DSPHR,0.0
PSPHS,0.0
SBPP1,0.0
SBPP3,0.0
SERPT,0.0
SGOR,0.0
SGPL11,0.0
SGPL13,0.0
SLCBK1,0.0
SPHK21,0.0
AATHA,0.0
AATHB,0.0
ABFPT,0.0
ABFPTh,0.0
BFFS,0.0
SAGH,0.0
SPP,0.0
THP,0.0
UFAGT,0.0
UG6PGT,0.0
UG6PGTn,0.0
UGDC,0.19679832479822185
UGDH,0.19679832479822185
UGE,0.0
UG1PUT,0.5478089659590297
GLPThi,0.7426748440251436
STARCH300DEGR2A,0.0
STARCH300DEGR2B,0.0
STARCH300DEGRA,6.961111111111111e-05
STARCH300DEGRB,0.0
STARCH300S,0.0024755828134171453
ARSO4SH,0.0
BPNT2,0.0
PAPSPHENST,0.0
SULO,0.0
SULOm,0.0
SULR_LPAREN_ferr_RPAREN_,0.0018191704563060586
TSULe,0.0
ACONT,0.2150646928210703
ACONTx,0.0
AKGDHe2r,0.0
AKGDHmi,0.0
CS,0.21506469282107024
CSm,4.298604733356749
CSx,0.0
ICDHm,0.0
MDH_LPAREN_nadp_RPAREN_fi,0.0
SUCL_LPAREN_gdp_RPAREN_m,0.0
PCr,-11.395526989610449
MDHf,0.0
MDHh,-2.059394440279432
MDHm,-17.24087814583579
MDHx,0.0
ACONTm,4.298604733356749
FUMm,4.441687982641675
ICDH,0.2150646928210703
ICDHhr,0.0
SUCLm,0.0
SUCDH_LPAREN_q8_RPAREN_m,4.298604733356749
SUCDHm,0.0
PPCKm,3.1062390490374434
PPCK,0.0
DEDOLDPS,-2.168404344971009e-19
DEDOLDPSAT,-2.168404344971009e-19
TTCGGDPS,-2.168404344971009e-19
TRP23OR,0.0
34HPPYRI,0.0
FAA,0.0
HGDO,0.0
HPPD,0.0
MAAI,0.0
MAAIn,0.0
TAT,0.0
ALPH,0.0
ALPHm,0.0
URCB,0.0
ACAS_LPAREN_2ahbut_RPAREN_,0.012279400580065866
DHAD,0.012279400580065866
DHAD_LPAREN_3mob_RPAREN_,0.0
DHAD_LPAREN_3mob_RPAREN_h,0.0
DHADh,0.0
ILETL,0.0
IMDH,0.03092589775720296
IMDHT,0.03092589775720296
IMDHT_LPAREN_3c2hmp_RPAREN_,0.03092589775720296
IPMS,0.03092589775720299
KARI,0.012279400580065866
KARI_LPAREN_23dhmb_RPAREN_,0.0
KARI_LPAREN_23dhmp_RPAREN_,0.012279400580065866
KARI_LPAREN_3hmoa_RPAREN_,0.0
LEUTL,0.0
MOPC,0.03092589775720296
TAL,0.09721472577251476
VALTL,0.0
VALTLh,0.0
ACCAT,0.0
ALDH,0.0
DHRT_LPAREN_2mbcoa_RPAREN_,0.0
DHRT_LPAREN_ibcoa_RPAREN_,0.0
DHRT_LPAREN_ivcoa_RPAREN_,0.0
ECH_LPAREN_3hibutcoa_RPAREN_,0.0
ECH_LPAREN_3hivcoa_RPAREN_,0.0
ECH_LPAREN_3hmbcoa_RPAREN_,0.0
HIBH,0.0
HMGL,0.0
HMNO,0.0
HMNOS,0.0
IVCDH,0.0
MCDH,0.0
MCDH_LPAREN_2mb2coa_RPAREN_,0.0
MCTC,0.0
MGC,0.0
MHGS,0.0
MMSDH,0.0
MOD,0.0
MOD_LPAREN_2mbdhl_RPAREN_,0.0
MOD_LPAREN_2mhop_RPAREN_,0.0
MOD_LPAREN_3mhtpp_RPAREN_,0.0
MOD_LPAREN_3mop_RPAREN_,0.0
MOD_LPAREN_4mop_RPAREN_,0.0
OIVD3m,0.0
BCTA,0.012279400580065866
BCTA_LPAREN_glu_RPAREN_,-0.03092589775720296
BCTA_LPAREN_glu_RPAREN_h,0.0
BCTA_LPAREN_val_RPAREN_,0.0
BCTA_LPAREN_val_RPAREN_h,0.03092589775720296
BCTAh,0.0
PDX5POi,0.0
PDXPP,0.0
PYAM5PO,0.0
PYAMPP,0.0
PYDAMK,0.0
PYDXDH,0.0
PYDXK,0.0
PYDXNK,0.0
PYDXNO,1.9071752630044747
PYDXO,0.0
PYDXOR,1.9071752630044747
PYDXPP,0.0
PYDXS,0.0
